shopTitle,price,title,auction,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size
跃高百亿数码商城,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新品全网通5G手机全新原装正品,item.taobao.com/item.htm?id=777829063118&ns=1&abbucket=15#detail,777829063118,1人付款,江西 南昌,0,0,1,0,0,A16 仿生芯片,4800万,20W,
华高百亿数码店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新品全网通5G手机全新原装正品,item.taobao.com/item.htm?id=777734719077&ns=1&abbucket=15#detail,777734719077,1人付款,江西 南昌,0,0,1,0,0,A16 仿生芯片,4800万,20W,
长天优选数码正品店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 手机官方原装正品,item.taobao.com/item.htm?id=774790698660&ns=1&abbucket=15#detail,774790698660,400+人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
浩酷3C数码,5998.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=749137019391&ns=1&abbucket=15#detail,749137019391,2000+人付款,广东 东莞,1,0,1,0,0,A16 仿生芯片,4800万,20W,
酷烁手机企业店,10999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=778379334891&ns=1&abbucket=15#detail,778379334891,800+人付款,上海,0,0,1,0,0,A16 仿生芯片,4800万,20W,
有机汇智能企业店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 3,item.taobao.com/item.htm?id=778084134962&ns=1&abbucket=15#detail,778084134962,85人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20,
苏宁易购直营企业店,4829.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 5G新品全新国行正品苏宁易购,item.taobao.com/item.htm?id=762001716387&ns=1&abbucket=15#detail,762001716387,15人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
168数码,4660.00,郑州送货Apple/苹果 <span class=H>iPhone</span><span class=H>15</span>国行正品全新手机PlusProMax旗舰6.1,item.taobao.com/item.htm?id=738931830136&ns=1&abbucket=15#detail,738931830136,14人付款,河南 郑州,1,0,1,0,0,A16 仿生芯片,4800万,20W,
赛信数码,6228.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 正品手机 5G 全网通 苹果 <span class=H>15</span> Pro Max,item.taobao.com/item.htm?id=772684651028&ns=1&abbucket=15#detail,772684651028,26人付款,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
启航数码007,3800.00,2023年新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 6.7寸全新原装国行全网5G,item.taobao.com/item.htm?id=744432358385&ns=1&abbucket=15#detail,744432358385,3人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
一只羊手机店,5508.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus2023年新款全新原封 国行正品5G手机,item.taobao.com/item.htm?id=737280629290&ns=1&abbucket=15#detail,737280629290,1人付款,河南 郑州,1,0,1,0,0,A16 仿生芯片,4800万,20W,
华圣手机通讯店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信5G双卡双待手机,item.taobao.com/item.htm?id=745195031830&ns=1&abbucket=15#detail,745195031830,800+人付款,广东 深圳,0,0,0,0,0,A16 仿生芯片,4800万,20W,
超越数码店,4660.00,【成都一小时达】Apple/苹果<span class=H>iPhone</span><span class=H>15</span> <span class=H>15</span>plus原装国行原封5G手机,item.taobao.com/item.htm?id=739544987417&ns=1&abbucket=15#detail,739544987417,11人付款,四川 成都,1,0,0,0,0,A16 仿生芯片,4800万,20W,
亿豪电子科技,4690.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行正品苹果<span class=H>15</span>旗舰5G手机,item.taobao.com/item.htm?id=771404080520&ns=1&abbucket=15#detail,771404080520,5人付款,山东 济南,0,0,1,0,0,A16 仿生芯片,4800万,20W,
北京聚美特数码,5688.00,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus5G手机 <span class=H>iphone</span><span class=H>15</span>plus国行正品现货,item.taobao.com/item.htm?id=738648996784&ns=1&abbucket=15#detail,738648996784,1人付款,北京,0,0,1,0,1,A16 仿生芯片,4800万,20W,
果壹数码,8499.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro,item.taobao.com/item.htm?id=755241690206&ns=1&abbucket=15#detail,755241690206,1000+人付款,上海,0,0,0,0,0,A17 Pro 芯片,4800万,20W,
合肥天地通讯商城,4695.00,现货 2023款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行正品苹果旗舰5G双卡手机,item.taobao.com/item.htm?id=739903982004&ns=1&abbucket=15#detail,739903982004,7人付款,安徽 合肥,1,0,1,0,0,A16 仿生芯片,4800万,20W,
银河通讯行,4299.00,Apple/苹果 <span class=H>iPhone</span><span class=H>15</span>全网通苹果<span class=H>15</span>pro国行正品<span class=H>iPhone</span><span class=H>15</span>ProMax手机,item.taobao.com/item.htm?id=772878268874&ns=1&abbucket=15#detail,772878268874,21人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
至尊果粉专享店,6688.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 手机国行5G双卡双待<span class=H>15</span>promax原装正品,item.taobao.com/item.htm?id=771452877742&ns=1&abbucket=15#detail,771452877742,22人付款,广东 广州,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
情义数码,3730.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 6.7寸手机全新原装正品全网通国行5G,item.taobao.com/item.htm?id=749697566165&ns=1&abbucket=15#detail,749697566165,1人付款,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800万,18W,
华圣手机通讯店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信5G双卡双待手机,item.taobao.com/item.htm?id=754331642691&ns=1&abbucket=15#detail,754331642691,300+人付款,广东 深圳,0,0,0,0,0,A16 仿生芯片,4800万,20W,
佳欣数码通讯,4999.00,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>官网官方正品旗舰新品苹果<span class=H>15</span>手机,item.taobao.com/item.htm?id=682572478581&ns=1&abbucket=15#detail,682572478581,1人付款,广东 深圳,1,0,1,0,1,A16 仿生芯片,4800万,20W,
沃酷3C数码企业店,5799.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通新品5G手机全新国行正品,item.taobao.com/item.htm?id=744525240152&ns=1&abbucket=15#detail,744525240152,200+人付款,河南 郑州,0,0,1,0,0,A16 仿生芯片,4800万,20W,
盈利数码通,5948.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 国行<span class=H>15</span>ProMax苹果十五新款双卡5G手机,item.taobao.com/item.htm?id=742467696315&ns=1&abbucket=15#detail,742467696315,6人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,20W,
花海手机通讯店,8499.00,[<span class=H>15</span> Pro]Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 高刷屏全网通2023新品5G手机,item.taobao.com/item.htm?id=742816998436&ns=1&abbucket=15#detail,742816998436,800+人付款,北京,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
杭州佐佐数码商行,4709.00,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>灵动岛全新国行原封未激活苹果<span class=H>15</span>手机,item.taobao.com/item.htm?id=739523131310&ns=1&abbucket=15#detail,739523131310,9人付款,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800万,20W,
果粉 Store,5186.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus苹果<span class=H>15</span>国行<span class=H>15</span>pro苹果<span class=H>15</span>promax十五手机,item.taobao.com/item.htm?id=751447323166&ns=1&abbucket=15#detail,751447323166,19人付款,广东 深圳,1,0,1,1,1,A16 仿生芯片,4800万,30W,
果粉iPhone手机店,6450.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro国行<span class=H>15</span>promax 苹果<span class=H>iphone</span><span class=H>15</span>pro新款手机,item.taobao.com/item.htm?id=759222951621&ns=1&abbucket=15#detail,759222951621,16人付款,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800万,20W,
陆杰数码,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=750594713243&ns=1&abbucket=15#detail,750594713243,400+人付款,浙江 金华,0,0,0,0,0,A16 仿生芯片,4800万,20W,
囧人数码,5430.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus官方正品 5G 苹果手机 国行全网通2023,item.taobao.com/item.htm?id=738958194050&ns=1&abbucket=15#detail,738958194050,1人付款,江苏 南京,1,0,1,0,0,A16 仿生芯片,4800万,20W,
酷购手机企业店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=771938075515&ns=1&abbucket=15#detail,771938075515,2人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
新世界数码通讯企业店,5599.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信全网通5G 双卡双待手机,item.taobao.com/item.htm?id=758272931385&ns=1&abbucket=15#detail,758272931385,100+人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,20W,
Machome苹果家园上海,4700.00,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>正品5G手机国行原封全网通首发现货,item.taobao.com/item.htm?id=739380193568&ns=1&abbucket=15#detail,739380193568,16人付款,上海,0,0,1,0,1,A16 仿生芯片,4800万,20W,
果粉优品,4349.00,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>plus <span class=H>15</span>promax国行手机全国联保,item.taobao.com/item.htm?id=755062462380&ns=1&abbucket=15#detail,755062462380,16人付款,广东 深圳,1,0,1,1,0,A16 仿生芯片,4800万,20W,
OK数码,8508.00,Apple/苹果<span class=H>iPhone</span><span class=H>15</span>ProMax苹果<span class=H>15</span>ProMax手机苹果<span class=H>15</span>新品苹果 A2298,item.taobao.com/item.htm?id=739139762947&ns=1&abbucket=15#detail,739139762947,10人付款,上海,1,0,1,0,0,A13 仿生,1200万,以官方为准,
鼎诺数码科技,5518.00,新品现货 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus国行5G苹果<span class=H>15</span>plus全网通手机,item.taobao.com/item.htm?id=739554475374&ns=1&abbucket=15#detail,739554475374,3人付款,河南 郑州,1,0,1,0,0,A16 仿生芯片,4800万,40W,
京天数码通讯店,6499.00,【爆款】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全网通5G新款双卡双待手机,item.taobao.com/item.htm?id=760241233370&ns=1&abbucket=15#detail,760241233370,600+人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
华圣手机通讯店,6999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全网通2023新品5G手机,item.taobao.com/item.htm?id=745752566705&ns=1&abbucket=15#detail,745752566705,1000+人付款,广东 深圳,0,0,0,0,0,A16 仿生芯片,4800万,20W,
OK数码,4718.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>手机官方旗舰<span class=H>iphone</span><span class=H>15</span>全网通国行手机,item.taobao.com/item.htm?id=751808739639&ns=1&abbucket=15#detail,751808739639,9人付款,上海,1,0,1,0,0,A16 仿生芯片,4800万,20W,
8掌柜数码,4416.00,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>官方正品苹果<span class=H>15</span>旗舰5G手机官网正品,item.taobao.com/item.htm?id=739265837341&ns=1&abbucket=15#detail,739265837341,5人付款,四川 成都,0,0,1,0,1,A16 仿生芯片,4800万,20W,
巅峰数码,3361.00,现货 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 移动联通电信5G现货手机,item.taobao.com/item.htm?id=762624042001&ns=1&abbucket=15#detail,762624042001,14人付款,广东 深圳,1,0,1,0,1,A16 仿生芯片,4800万,20W,
卓讯,5680.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 双卡5G手机<span class=H>iphone</span><span class=H>15</span>P Plus,item.taobao.com/item.htm?id=738695336019&ns=1&abbucket=15#detail,738695336019,1人付款,北京,1,0,1,0,1,A16 仿生芯片,4800万,20W,
耀壹数码通讯,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=755469602744&ns=1&abbucket=15#detail,755469602744,800+人付款,山东 济南,0,0,1,0,0,A16 仿生芯片,4800万,65W,
京天数码通讯店,6499.00,【爆款】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全网通5G新款双卡双待手机,item.taobao.com/item.htm?id=742857485294&ns=1&abbucket=15#detail,742857485294,1000+人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
名品数码诚信的店铺,4648.00,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品旗舰手机苹果<span class=H>15</span> 全网通,item.taobao.com/item.htm?id=740103665606&ns=1&abbucket=15#detail,740103665606,3人付款,北京,1,0,1,0,0,A16 仿生芯片,4800万,20W,
魅立数码专营店,5299.00,【24期免息】Apple/苹果 <span class=H>iPhone</span><span class=H>15</span>手机5G全网通灵动岛旗舰官方正品,detail.tmall.com/item.htm?id=666642186247&ns=1&abbucket=15,666642186247,10人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,,6.1英寸
168通讯商贸,6600.00,郑州送货Apple/苹果<span class=H>iPhone</span><span class=H>15</span>Pro原色钛金属国行正品全新手机现货,item.taobao.com/item.htm?id=740245238663&ns=1&abbucket=15#detail,740245238663,10人付款,河南 郑州,1,0,1,0,0,A17 Pro 芯片,4800万,35W,
叮当数码手机,5629.00,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus旗舰5G手机官网官方正品<span class=H>15</span>promax,item.taobao.com/item.htm?id=738627184274&ns=1&abbucket=15#detail,738627184274,1人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,20W,
尚品优选手机数码商城,6399.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机,item.taobao.com/item.htm?id=740763042749&ns=1&abbucket=15#detail,740763042749,7000+人付款,北京,1,0,1,0,0,A16 仿生芯片,4800万,20W,
耀壹数码通讯,7999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,item.taobao.com/item.htm?id=771709975264&ns=1&abbucket=15#detail,771709975264,300+人付款,山东 济南,0,0,1,0,0,A16 仿生芯片,4800万,20W,
iOS数码港,4759.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 6.1英寸国行正品武汉市内60分钟送货上门,item.taobao.com/item.htm?id=740094433141&ns=1&abbucket=15#detail,740094433141,14人付款,湖北 武汉,0,0,1,0,0,A16 仿生芯片,4800万,20W,
Machome苹果家园上海,5470.00,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 正品5G手机国行全网通现货,item.taobao.com/item.htm?id=739381953483&ns=1&abbucket=15#detail,739381953483,7人付款,上海,0,0,1,0,1,A16 仿生芯片,4800万,20W,
平安数码,6299.00,<span class=H>15</span>年老店 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>Pro苹果<span class=H>15</span>ProMax苹果<span class=H>15</span>Plus手机5G,item.taobao.com/item.htm?id=740205495380&ns=1&abbucket=15#detail,740205495380,4人付款,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
水清清数码 100期金牌卖家反欺诈联盟,5579.00,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus新品5G手机全新实体店原,item.taobao.com/item.htm?id=740630606988&ns=1&abbucket=15#detail,740630606988,2人付款,重庆,0,0,0,0,0,A16 仿生芯片,4800万,20W,
上海鑫诚科技,4399.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行苹果<span class=H>15</span>手机<span class=H>iphone</span><span class=H>15</span>plus新款<span class=H>15</span>苹果手机,item.taobao.com/item.htm?id=740245357112&ns=1&abbucket=15#detail,740245357112,8人付款,上海,1,0,1,0,0,A16 仿生芯片,4800万,20W,
京淘优选手机店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全网通2023新品5G手机双卡双待,item.taobao.com/item.htm?id=739077886788&ns=1&abbucket=15#detail,739077886788,2000+人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
陆杰数码,7999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,item.taobao.com/item.htm?id=757474891535&ns=1&abbucket=15#detail,757474891535,800+人付款,浙江 金华,0,0,0,0,0,A16 仿生芯片,4800万,20W,
超盈数码,5425.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全新国行正品手机2023年新款全网通5G,item.taobao.com/item.htm?id=740138709302&ns=1&abbucket=15#detail,740138709302,20人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,20W,
机多多科技,8105.00,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max国行5G全网通苹果手机正品,item.taobao.com/item.htm?id=772218495781&ns=1&abbucket=15#detail,772218495781,5人付款,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
昊天通讯数码,3739.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 新款2023苹果<span class=H>15</span> PLUS原封国行5G手机,item.taobao.com/item.htm?id=739835403720&ns=1&abbucket=15#detail,739835403720,4人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
丰象数码企业店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信5G 双卡双待手机,item.taobao.com/item.htm?id=763625419839&ns=1&abbucket=15#detail,763625419839,0人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
领域数码通讯,4768.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 2023新款苹果<span class=H>15</span>plus苹果<span class=H>iphone</span><span class=H>15</span>手机,item.taobao.com/item.htm?id=739083130112&ns=1&abbucket=15#detail,739083130112,22人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,20W,
